Cell ID,PseudoTime,Time,Experiment
E85_850,0.9454342984409799,850.0,85
E85_851,0.9465478841870824,851.0,85
E85_852,0.9476614699331849,852.0,85
E85_853,0.9487750556792873,853.0,85
E85_854,0.9498886414253898,854.0,85
E85_855,0.9510022271714922,855.0,85
E85_856,0.9521158129175946,856.0,85
E85_857,0.9532293986636972,857.0,85
E85_858,0.9543429844097996,858.0,85
E85_859,0.955456570155902,859.0,85
E85_860,0.9565701559020044,860.0,85
E85_861,0.9576837416481069,861.0,85
E85_862,0.9587973273942093,862.0,85
E85_863,0.9599109131403119,863.0,85
E85_864,0.9610244988864143,864.0,85
E85_865,0.9621380846325167,865.0,85
E85_866,0.9632516703786191,866.0,85
E85_867,0.9643652561247216,867.0,85
E85_868,0.965478841870824,868.0,85
E85_869,0.9665924276169265,869.0,85
E85_870,0.967706013363029,870.0,85
E85_871,0.9688195991091314,871.0,85
E85_872,0.9699331848552338,872.0,85
E85_873,0.9710467706013363,873.0,85
E85_874,0.9721603563474388,874.0,85
E85_875,0.9732739420935412,875.0,85
E85_876,0.9743875278396437,876.0,85
E85_877,0.9755011135857461,877.0,85
E85_878,0.9766146993318485,878.0,85
E85_879,0.977728285077951,879.0,85
E85_880,0.9788418708240535,880.0,85
E85_881,0.9799554565701559,881.0,85
E85_882,0.9810690423162584,882.0,85
E85_883,0.9821826280623608,883.0,85
E85_884,0.9832962138084632,884.0,85
E85_885,0.9844097995545658,885.0,85
E85_886,0.9855233853006682,886.0,85
E85_887,0.9866369710467706,887.0,85
E85_888,0.987750556792873,888.0,85
E85_889,0.9888641425389755,889.0,85
E85_890,0.9899777282850779,890.0,85
E85_891,0.9910913140311804,891.0,85
E85_892,0.9922048997772829,892.0,85
E85_893,0.9933184855233853,893.0,85
E85_894,0.9944320712694877,894.0,85
E85_895,0.9955456570155902,895.0,85
E85_896,0.9966592427616926,896.0,85
E85_897,0.9977728285077951,897.0,85
E85_898,0.9988864142538976,898.0,85
E85_899,1.0,899.0,85
E86_1,0.0,1.0,86
E86_2,0.0011135857461024498,2.0,86
E86_3,0.0022271714922048997,3.0,86
E86_4,0.0033407572383073497,4.0,86
E86_5,0.004454342984409799,5.0,86
E86_6,0.005567928730512249,6.0,86
E86_7,0.0066815144766146995,7.0,86
E86_8,0.0077951002227171495,8.0,86
E86_9,0.008908685968819599,9.0,86
E86_10,0.01002227171492205,10.0,86
E86_11,0.011135857461024499,11.0,86
E86_12,0.012249443207126948,12.0,86
E86_13,0.013363028953229399,13.0,86
E86_14,0.014476614699331848,14.0,86
E86_15,0.015590200445434299,15.0,86
E86_16,0.01670378619153675,16.0,86
E86_17,0.017817371937639197,17.0,86
E86_18,0.01893095768374165,18.0,86
E86_19,0.0200445434298441,19.0,86
E86_20,0.021158129175946547,20.0,86
E86_21,0.022271714922048998,21.0,86
E86_22,0.02338530066815145,22.0,86
E86_23,0.024498886414253896,23.0,86
E86_24,0.025612472160356347,24.0,86
E86_25,0.026726057906458798,25.0,86
E86_26,0.02783964365256125,26.0,86
E86_27,0.028953229398663696,27.0,86
E86_28,0.030066815144766147,28.0,86
E86_29,0.031180400890868598,29.0,86
E86_30,0.03229398663697105,30.0,86
E86_31,0.0334075723830735,31.0,86
E86_32,0.034521158129175944,32.0,86
E86_33,0.035634743875278395,33.0,86
E86_34,0.036748329621380846,34.0,86
E86_35,0.0378619153674833,35.0,86
E86_36,0.03897550111358575,36.0,86
E86_37,0.0400890868596882,37.0,86
E86_38,0.04120267260579064,38.0,86
E86_39,0.042316258351893093,39.0,86
E86_40,0.043429844097995544,40.0,86
E86_41,0.044543429844097995,41.0,86
E86_42,0.045657015590200446,42.0,86
E86_43,0.0467706013363029,43.0,86
E86_44,0.04788418708240535,44.0,86
E86_45,0.04899777282850779,45.0,86
E86_46,0.05011135857461024,46.0,86
E86_47,0.051224944320712694,47.0,86
E86_48,0.052338530066815145,48.0,86
E86_49,0.053452115812917596,49.0,86
E86_50,0.05456570155902005,50.0,86
E86_51,0.0556792873051225,51.0,86
E86_52,0.05679287305122494,52.0,86
E86_53,0.05790645879732739,53.0,86
E86_54,0.05902004454342984,54.0,86
E86_55,0.060133630289532294,55.0,86
E86_56,0.061247216035634745,56.0,86
E86_57,0.062360801781737196,57.0,86
E86_58,0.06347438752783964,58.0,86
E86_59,0.0645879732739421,59.0,86
E86_60,0.06570155902004454,60.0,86
E86_61,0.066815144766147,61.0,86
E86_62,0.06792873051224944,62.0,86
E86_63,0.06904231625835189,63.0,86
E86_64,0.07015590200445435,64.0,86
E86_65,0.07126948775055679,65.0,86
E86_66,0.07238307349665925,66.0,86
E86_67,0.07349665924276169,67.0,86
E86_68,0.07461024498886415,68.0,86
E86_69,0.0757238307349666,69.0,86
E86_70,0.07683741648106904,70.0,86
E86_71,0.0779510022271715,71.0,86
E86_72,0.07906458797327394,72.0,86
E86_73,0.0801781737193764,73.0,86
E86_74,0.08129175946547884,74.0,86
E86_75,0.08240534521158129,75.0,86
E86_76,0.08351893095768374,76.0,86
E86_77,0.08463251670378619,77.0,86
E86_78,0.08574610244988864,78.0,86
E86_79,0.08685968819599109,79.0,86
E86_80,0.08797327394209355,80.0,86
E86_81,0.08908685968819599,81.0,86
E86_82,0.09020044543429843,82.0,86
E86_83,0.09131403118040089,83.0,86
E86_84,0.09242761692650334,84.0,86
E86_85,0.0935412026726058,85.0,86
E86_86,0.09465478841870824,86.0,86
E86_87,0.0957683741648107,87.0,86
E86_88,0.09688195991091314,88.0,86
E86_89,0.09799554565701558,89.0,86
E86_90,0.09910913140311804,90.0,86
E86_91,0.10022271714922049,91.0,86
E86_92,0.10133630289532294,92.0,86
E86_93,0.10244988864142539,93.0,86
E86_94,0.10356347438752785,94.0,86
E86_95,0.10467706013363029,95.0,86
E86_96,0.10579064587973273,96.0,86
E86_97,0.10690423162583519,97.0,86
E86_98,0.10801781737193764,98.0,86
E86_99,0.1091314031180401,99.0,86
E86_100,0.11024498886414254,100.0,86
E86_101,0.111358574610245,101.0,86
E86_102,0.11247216035634744,102.0,86
E86_103,0.11358574610244988,103.0,86
E86_104,0.11469933184855234,104.0,86
E86_105,0.11581291759465479,105.0,86
E86_106,0.11692650334075724,106.0,86
E86_107,0.11804008908685969,107.0,86
E86_108,0.11915367483296214,108.0,86
E86_109,0.12026726057906459,109.0,86
E86_110,0.12138084632516703,110.0,86
E86_111,0.12249443207126949,111.0,86
E86_112,0.12360801781737193,112.0,86
E86_113,0.12472160356347439,113.0,86
E86_114,0.12583518930957685,114.0,86
E86_115,0.12694877505567928,115.0,86
E86_116,0.12806236080178174,116.0,86
E86_117,0.1291759465478842,117.0,86
E86_118,0.13028953229398663,118.0,86
E86_119,0.13140311804008908,119.0,86
E86_120,0.13251670378619154,120.0,86
E86_121,0.133630289532294,121.0,86
E86_122,0.13474387527839643,122.0,86
E86_123,0.1358574610244989,123.0,86
E86_124,0.13697104677060135,124.0,86
E86_125,0.13808463251670378,125.0,86
E86_126,0.13919821826280623,126.0,86
E86_127,0.1403118040089087,127.0,86
E86_128,0.14142538975501115,128.0,86
E86_129,0.14253897550111358,129.0,86
E86_130,0.14365256124721604,130.0,86
E86_131,0.1447661469933185,131.0,86
E86_132,0.14587973273942093,132.0,86
E86_133,0.14699331848552338,133.0,86
E86_134,0.14810690423162584,134.0,86
E86_135,0.1492204899777283,135.0,86
E86_136,0.15033407572383073,136.0,86
E86_137,0.1514476614699332,137.0,86
E86_138,0.15256124721603564,138.0,86
E86_139,0.15367483296213807,139.0,86
E86_140,0.15478841870824053,140.0,86
E86_141,0.155902004454343,141.0,86
E86_142,0.15701559020044542,142.0,86
E86_143,0.15812917594654788,143.0,86
E86_144,0.15924276169265034,144.0,86
E86_145,0.1603563474387528,145.0,86
E86_146,0.16146993318485522,146.0,86
E86_147,0.16258351893095768,147.0,86
E86_148,0.16369710467706014,148.0,86
E86_149,0.16481069042316257,149.0,86
E86_150,0.16592427616926503,150.0,86
E86_151,0.16703786191536749,151.0,86
E86_152,0.16815144766146994,152.0,86
E86_153,0.16926503340757237,153.0,86
E86_154,0.17037861915367483,154.0,86
E86_155,0.1714922048997773,155.0,86
E86_156,0.17260579064587972,156.0,86
E86_157,0.17371937639198218,157.0,86
E86_158,0.17483296213808464,158.0,86
E86_159,0.1759465478841871,159.0,86
E86_160,0.17706013363028952,160.0,86
E86_161,0.17817371937639198,161.0,86
E86_162,0.17928730512249444,162.0,86
E86_163,0.18040089086859687,163.0,86
E86_164,0.18151447661469933,164.0,86
E86_165,0.18262806236080179,165.0,86
E86_166,0.18374164810690424,166.0,86
E86_167,0.18485523385300667,167.0,86
E86_168,0.18596881959910913,168.0,86
E86_169,0.1870824053452116,169.0,86
E86_170,0.18819599109131402,170.0,86
E86_171,0.18930957683741648,171.0,86
E86_172,0.19042316258351893,172.0,86
E86_173,0.1915367483296214,173.0,86
E86_174,0.19265033407572382,174.0,86
E86_175,0.19376391982182628,175.0,86
E86_176,0.19487750556792874,176.0,86
E86_177,0.19599109131403117,177.0,86
E86_178,0.19710467706013363,178.0,86
E86_179,0.19821826280623608,179.0,86
E86_180,0.19933184855233854,180.0,86
E86_181,0.20044543429844097,181.0,86
E86_182,0.20155902004454343,182.0,86
E86_183,0.2026726057906459,183.0,86
E86_184,0.20378619153674832,184.0,86
E86_185,0.20489977728285078,185.0,86
E86_186,0.20601336302895323,186.0,86
E86_187,0.2071269487750557,187.0,86
E86_188,0.20824053452115812,188.0,86
E86_189,0.20935412026726058,189.0,86
E86_190,0.21046770601336304,190.0,86
E86_191,0.21158129175946547,191.0,86
E86_192,0.21269487750556793,192.0,86
E86_193,0.21380846325167038,193.0,86
E86_194,0.21492204899777284,194.0,86
E86_195,0.21603563474387527,195.0,86
E86_196,0.21714922048997773,196.0,86
E86_197,0.2182628062360802,197.0,86
E86_198,0.21937639198218262,198.0,86
E86_199,0.22048997772828507,199.0,86
E86_200,0.22160356347438753,200.0,86
E86_201,0.22271714922049,201.0,86
E86_202,0.22383073496659242,202.0,86
E86_203,0.22494432071269488,203.0,86
E86_204,0.22605790645879734,204.0,86
E86_205,0.22717149220489977,205.0,86
E86_206,0.22828507795100222,206.0,86
E86_207,0.22939866369710468,207.0,86
E86_208,0.23051224944320714,208.0,86
E86_209,0.23162583518930957,209.0,86
E86_210,0.23273942093541203,210.0,86
E86_211,0.23385300668151449,211.0,86
E86_212,0.23496659242761692,212.0,86
E86_213,0.23608017817371937,213.0,86
E86_214,0.23719376391982183,214.0,86
E86_215,0.2383073496659243,215.0,86
E86_216,0.23942093541202672,216.0,86
E86_217,0.24053452115812918,217.0,86
E86_218,0.24164810690423164,218.0,86
E86_219,0.24276169265033407,219.0,86
E86_220,0.24387527839643652,220.0,86
E86_221,0.24498886414253898,221.0,86
E86_222,0.24610244988864144,222.0,86
E86_223,0.24721603563474387,223.0,86
E86_224,0.24832962138084633,224.0,86
E86_225,0.24944320712694878,225.0,86
E86_226,0.2505567928730512,226.0,86
E86_227,0.2516703786191537,227.0,86
E86_228,0.25278396436525613,228.0,86
E86_229,0.25389755011135856,229.0,86
E86_230,0.25501113585746105,230.0,86
E86_231,0.2561247216035635,231.0,86
E86_232,0.2572383073496659,232.0,86
E86_233,0.2583518930957684,233.0,86
E86_234,0.2594654788418708,234.0,86
E86_235,0.26057906458797325,235.0,86
E86_236,0.26169265033407574,236.0,86
E86_237,0.26280623608017817,237.0,86
E86_238,0.2639198218262806,238.0,86
E86_239,0.2650334075723831,239.0,86
E86_240,0.2661469933184855,240.0,86
E86_241,0.267260579064588,241.0,86
E86_242,0.26837416481069043,242.0,86
E86_243,0.26948775055679286,243.0,86
E86_244,0.27060133630289535,244.0,86
E86_245,0.2717149220489978,245.0,86
E86_246,0.2728285077951002,246.0,86
E86_247,0.2739420935412027,247.0,86
E86_248,0.2750556792873051,248.0,86
E86_249,0.27616926503340755,249.0,86
E86_250,0.27728285077951004,250.0,86
E86_251,0.27839643652561247,251.0,86
E86_252,0.2795100222717149,252.0,86
E86_253,0.2806236080178174,253.0,86
E86_254,0.2817371937639198,254.0,86
E86_255,0.2828507795100223,255.0,86
E86_256,0.28396436525612473,256.0,86
E86_257,0.28507795100222716,257.0,86
E86_258,0.28619153674832964,258.0,86
E86_259,0.2873051224944321,259.0,86
E86_260,0.2884187082405345,260.0,86
E86_261,0.289532293986637,261.0,86
E86_262,0.2906458797327394,262.0,86
E86_263,0.29175946547884185,263.0,86
E86_264,0.29287305122494434,264.0,86
E86_265,0.29398663697104677,265.0,86
E86_266,0.2951002227171492,266.0,86
E86_267,0.2962138084632517,267.0,86
E86_268,0.2973273942093541,268.0,86
E86_269,0.2984409799554566,269.0,86
E86_270,0.29955456570155903,270.0,86
E86_271,0.30066815144766146,271.0,86
E86_272,0.30178173719376394,272.0,86
E86_273,0.3028953229398664,273.0,86
E86_274,0.3040089086859688,274.0,86
E86_275,0.3051224944320713,275.0,86
E86_276,0.3062360801781737,276.0,86
E86_277,0.30734966592427615,277.0,86
E86_278,0.30846325167037864,278.0,86
E86_279,0.30957683741648107,279.0,86
E86_280,0.3106904231625835,280.0,86
E86_281,0.311804008908686,281.0,86
E86_282,0.3129175946547884,282.0,86
E86_283,0.31403118040089084,283.0,86
E86_284,0.3151447661469933,284.0,86
E86_285,0.31625835189309576,285.0,86
E86_286,0.31737193763919824,286.0,86
E86_287,0.3184855233853007,287.0,86
E86_288,0.3195991091314031,288.0,86
E86_289,0.3207126948775056,289.0,86
E86_290,0.321826280623608,290.0,86
E86_291,0.32293986636971045,291.0,86
E86_292,0.32405345211581293,292.0,86
E86_293,0.32516703786191536,293.0,86
E86_294,0.3262806236080178,294.0,86
E86_295,0.3273942093541203,295.0,86
E86_296,0.3285077951002227,296.0,86
E86_297,0.32962138084632514,297.0,86
E86_298,0.3307349665924276,298.0,86
E86_299,0.33184855233853006,299.0,86
E86_300,0.33296213808463254,300.0,86
E86_301,0.33407572383073497,301.0,86
E86_302,0.3351893095768374,302.0,86
E86_303,0.3363028953229399,303.0,86
E86_304,0.3374164810690423,304.0,86
E86_305,0.33853006681514475,305.0,86
E86_306,0.33964365256124723,306.0,86
E86_307,0.34075723830734966,307.0,86
E86_308,0.3418708240534521,308.0,86
E86_309,0.3429844097995546,309.0,86
E86_310,0.344097995545657,310.0,86
E86_311,0.34521158129175944,311.0,86
E86_312,0.3463251670378619,312.0,86
E86_313,0.34743875278396436,313.0,86
E86_314,0.34855233853006684,314.0,86
E86_315,0.34966592427616927,315.0,86
E86_316,0.3507795100222717,316.0,86
E86_317,0.3518930957683742,317.0,86
E86_318,0.3530066815144766,318.0,86
E86_319,0.35412026726057905,319.0,86
E86_320,0.35523385300668153,320.0,86
E86_321,0.35634743875278396,321.0,86
E86_322,0.3574610244988864,322.0,86
E86_323,0.3585746102449889,323.0,86
E86_324,0.3596881959910913,324.0,86
E86_325,0.36080178173719374,325.0,86
E86_326,0.3619153674832962,326.0,86
E86_327,0.36302895322939865,327.0,86
E86_328,0.36414253897550114,328.0,86
E86_329,0.36525612472160357,329.0,86
E86_330,0.366369710467706,330.0,86
E86_331,0.3674832962138085,331.0,86
E86_332,0.3685968819599109,332.0,86
E86_333,0.36971046770601335,333.0,86
E86_334,0.37082405345211583,334.0,86
E86_335,0.37193763919821826,335.0,86
E86_336,0.3730512249443207,336.0,86
E86_337,0.3741648106904232,337.0,86
E86_338,0.3752783964365256,338.0,86
E86_339,0.37639198218262804,339.0,86
E86_340,0.3775055679287305,340.0,86
E86_341,0.37861915367483295,341.0,86
E86_342,0.37973273942093544,342.0,86
E86_343,0.38084632516703787,343.0,86
E86_344,0.3819599109131403,344.0,86
E86_345,0.3830734966592428,345.0,86
E86_346,0.3841870824053452,346.0,86
E86_347,0.38530066815144765,347.0,86
E86_348,0.38641425389755013,348.0,86
E86_349,0.38752783964365256,349.0,86
E86_350,0.388641425389755,350.0,86
E86_351,0.3897550111358575,351.0,86
E86_352,0.3908685968819599,352.0,86
E86_353,0.39198218262806234,353.0,86
E86_354,0.3930957683741648,354.0,86
E86_355,0.39420935412026725,355.0,86
E86_356,0.39532293986636974,356.0,86
E86_357,0.39643652561247217,357.0,86
E86_358,0.3975501113585746,358.0,86
E86_359,0.3986636971046771,359.0,86
E86_360,0.3997772828507795,360.0,86
E86_361,0.40089086859688194,361.0,86
E86_362,0.40200445434298443,362.0,86
E86_363,0.40311804008908686,363.0,86
E86_364,0.4042316258351893,364.0,86
E86_365,0.4053452115812918,365.0,86
E86_366,0.4064587973273942,366.0,86
E86_367,0.40757238307349664,367.0,86
E86_368,0.4086859688195991,368.0,86
E86_369,0.40979955456570155,369.0,86
E86_370,0.410913140311804,370.0,86
E86_371,0.41202672605790647,371.0,86
E86_372,0.4131403118040089,372.0,86
E86_373,0.4142538975501114,373.0,86
E86_374,0.4153674832962138,374.0,86
E86_375,0.41648106904231624,375.0,86
E86_376,0.41759465478841873,376.0,86
E86_377,0.41870824053452116,377.0,86
E86_378,0.4198218262806236,378.0,86
E86_379,0.4209354120267261,379.0,86
E86_380,0.4220489977728285,380.0,86
E86_381,0.42316258351893093,381.0,86
E86_382,0.4242761692650334,382.0,86
E86_383,0.42538975501113585,383.0,86
E86_384,0.4265033407572383,384.0,86
E86_385,0.42761692650334077,385.0,86
E86_386,0.4287305122494432,386.0,86
E86_387,0.4298440979955457,387.0,86
E86_388,0.4309576837416481,388.0,86
E86_389,0.43207126948775054,389.0,86
E86_390,0.43318485523385303,390.0,86
E86_391,0.43429844097995546,391.0,86
E86_392,0.4354120267260579,392.0,86
E86_393,0.4365256124721604,393.0,86
E86_394,0.4376391982182628,394.0,86
E86_395,0.43875278396436523,395.0,86
E86_396,0.4398663697104677,396.0,86
E86_397,0.44097995545657015,397.0,86
E86_398,0.4420935412026726,398.0,86
E86_399,0.44320712694877507,399.0,86
E86_400,0.4443207126948775,400.0,86
E86_401,0.44543429844098,401.0,86
E86_402,0.4465478841870824,402.0,86
E86_403,0.44766146993318484,403.0,86
E86_404,0.4487750556792873,404.0,86
E86_405,0.44988864142538976,405.0,86
E86_406,0.4510022271714922,406.0,86
E86_407,0.4521158129175947,407.0,86
E86_408,0.4532293986636971,408.0,86
E86_409,0.45434298440979953,409.0,86
E86_410,0.455456570155902,410.0,86
E86_411,0.45657015590200445,411.0,86
E86_412,0.4576837416481069,412.0,86
E86_413,0.45879732739420936,413.0,86
E86_414,0.4599109131403118,414.0,86
E86_415,0.4610244988864143,415.0,86
E86_416,0.4621380846325167,416.0,86
E86_417,0.46325167037861914,417.0,86
E86_418,0.4643652561247216,418.0,86
E86_419,0.46547884187082406,419.0,86
E86_420,0.4665924276169265,420.0,86
E86_421,0.46770601336302897,421.0,86
E86_422,0.4688195991091314,422.0,86
E86_423,0.46993318485523383,423.0,86
E86_424,0.4710467706013363,424.0,86
E86_425,0.47216035634743875,425.0,86
E86_426,0.4732739420935412,426.0,86
E86_427,0.47438752783964366,427.0,86
E86_428,0.4755011135857461,428.0,86
E86_429,0.4766146993318486,429.0,86
E86_430,0.477728285077951,430.0,86
E86_431,0.47884187082405344,431.0,86
E86_432,0.4799554565701559,432.0,86
E86_433,0.48106904231625836,433.0,86
E86_434,0.4821826280623608,434.0,86
E86_435,0.48329621380846327,435.0,86
E86_436,0.4844097995545657,436.0,86
E86_437,0.48552338530066813,437.0,86
E86_438,0.4866369710467706,438.0,86
E86_439,0.48775055679287305,439.0,86
E86_440,0.4888641425389755,440.0,86
E86_441,0.48997772828507796,441.0,86
E86_442,0.4910913140311804,442.0,86
E86_443,0.4922048997772829,443.0,86
E86_444,0.4933184855233853,444.0,86
E86_445,0.49443207126948774,445.0,86
E86_446,0.4955456570155902,446.0,86
E86_447,0.49665924276169265,447.0,86
E86_448,0.4977728285077951,448.0,86
E86_449,0.49888641425389757,449.0,86
E86_450,0.5,450.0,86
E86_451,0.5011135857461024,451.0,86
E86_452,0.5022271714922049,452.0,86
E86_453,0.5033407572383074,453.0,86
E86_454,0.5044543429844098,454.0,86
E86_455,0.5055679287305123,455.0,86
E86_456,0.5066815144766147,456.0,86
E86_457,0.5077951002227171,457.0,86
E86_458,0.5089086859688196,458.0,86
E86_459,0.5100222717149221,459.0,86
E86_460,0.5111358574610245,460.0,86
E86_461,0.512249443207127,461.0,86
E86_462,0.5133630289532294,462.0,86
E86_463,0.5144766146993318,463.0,86
E86_464,0.5155902004454342,464.0,86
E86_465,0.5167037861915368,465.0,86
E86_466,0.5178173719376392,466.0,86
E86_467,0.5189309576837416,467.0,86
E86_468,0.5200445434298441,468.0,86
E86_469,0.5211581291759465,469.0,86
E86_470,0.522271714922049,470.0,86
E86_471,0.5233853006681515,471.0,86
E86_472,0.5244988864142539,472.0,86
E86_473,0.5256124721603563,473.0,86
E86_474,0.5267260579064588,474.0,86
E86_475,0.5278396436525612,475.0,86
E86_476,0.5289532293986637,476.0,86
E86_477,0.5300668151447662,477.0,86
E86_478,0.5311804008908686,478.0,86
E86_479,0.532293986636971,479.0,86
E86_480,0.5334075723830735,480.0,86
E86_481,0.534521158129176,481.0,86
E86_482,0.5356347438752784,482.0,86
E86_483,0.5367483296213809,483.0,86
E86_484,0.5378619153674833,484.0,86
E86_485,0.5389755011135857,485.0,86
E86_486,0.5400890868596881,486.0,86
E86_487,0.5412026726057907,487.0,86
E86_488,0.5423162583518931,488.0,86
E86_489,0.5434298440979956,489.0,86
E86_490,0.544543429844098,490.0,86
E86_491,0.5456570155902004,491.0,86
E86_492,0.5467706013363028,492.0,86
E86_493,0.5478841870824054,493.0,86
E86_494,0.5489977728285078,494.0,86
E86_495,0.5501113585746102,495.0,86
E86_496,0.5512249443207127,496.0,86
E86_497,0.5523385300668151,497.0,86
E86_498,0.5534521158129176,498.0,86
E86_499,0.5545657015590201,499.0,86
E86_500,0.5556792873051225,500.0,86
E86_501,0.5567928730512249,501.0,86
E86_502,0.5579064587973274,502.0,86
E86_503,0.5590200445434298,503.0,86
E86_504,0.5601336302895323,504.0,86
E86_505,0.5612472160356348,505.0,86
E86_506,0.5623608017817372,506.0,86
E86_507,0.5634743875278396,507.0,86
E86_508,0.5645879732739421,508.0,86
E86_509,0.5657015590200446,509.0,86
E86_510,0.566815144766147,510.0,86
E86_511,0.5679287305122495,511.0,86
E86_512,0.5690423162583519,512.0,86
E86_513,0.5701559020044543,513.0,86
E86_514,0.5712694877505567,514.0,86
E86_515,0.5723830734966593,515.0,86
E86_516,0.5734966592427617,516.0,86
E86_517,0.5746102449888641,517.0,86
E86_518,0.5757238307349666,518.0,86
E86_519,0.576837416481069,519.0,86
E86_520,0.5779510022271714,520.0,86
E86_521,0.579064587973274,521.0,86
E86_522,0.5801781737193764,522.0,86
E86_523,0.5812917594654788,523.0,86
E86_524,0.5824053452115813,524.0,86
E86_525,0.5835189309576837,525.0,86
E86_526,0.5846325167037862,526.0,86
E86_527,0.5857461024498887,527.0,86
E86_528,0.5868596881959911,528.0,86
E86_529,0.5879732739420935,529.0,86
E86_530,0.589086859688196,530.0,86
E86_531,0.5902004454342984,531.0,86
E86_532,0.5913140311804009,532.0,86
E86_533,0.5924276169265034,533.0,86
E86_534,0.5935412026726058,534.0,86
E86_535,0.5946547884187082,535.0,86
E86_536,0.5957683741648107,536.0,86
E86_537,0.5968819599109132,537.0,86
E86_538,0.5979955456570156,538.0,86
E86_539,0.5991091314031181,539.0,86
E86_540,0.6002227171492205,540.0,86
E86_541,0.6013363028953229,541.0,86
E86_542,0.6024498886414253,542.0,86
E86_543,0.6035634743875279,543.0,86
E86_544,0.6046770601336303,544.0,86
E86_545,0.6057906458797327,545.0,86
E86_546,0.6069042316258352,546.0,86
E86_547,0.6080178173719376,547.0,86
E86_548,0.60913140311804,548.0,86
E86_549,0.6102449888641426,549.0,86
E86_550,0.611358574610245,550.0,86
E86_551,0.6124721603563474,551.0,86
E86_552,0.6135857461024499,552.0,86
E86_553,0.6146993318485523,553.0,86
E86_554,0.6158129175946548,554.0,86
E86_555,0.6169265033407573,555.0,86
E86_556,0.6180400890868597,556.0,86
E86_557,0.6191536748329621,557.0,86
E86_558,0.6202672605790646,558.0,86
E86_559,0.621380846325167,559.0,86
E86_560,0.6224944320712695,560.0,86
E86_561,0.623608017817372,561.0,86
E86_562,0.6247216035634744,562.0,86
E86_563,0.6258351893095768,563.0,86
E86_564,0.6269487750556793,564.0,86
E86_565,0.6280623608017817,565.0,86
E86_566,0.6291759465478842,566.0,86
E86_567,0.6302895322939867,567.0,86
E86_568,0.6314031180400891,568.0,86
E86_569,0.6325167037861915,569.0,86
E86_570,0.6336302895322939,570.0,86
E86_571,0.6347438752783965,571.0,86
E86_572,0.6358574610244989,572.0,86
E86_573,0.6369710467706013,573.0,86
E86_574,0.6380846325167038,574.0,86
E86_575,0.6391982182628062,575.0,86
E86_576,0.6403118040089086,576.0,86
E86_577,0.6414253897550112,577.0,86
E86_578,0.6425389755011136,578.0,86
E86_579,0.643652561247216,579.0,86
E86_580,0.6447661469933185,580.0,86
E86_581,0.6458797327394209,581.0,86
E86_582,0.6469933184855234,582.0,86
E86_583,0.6481069042316259,583.0,86
E86_584,0.6492204899777283,584.0,86
E86_585,0.6503340757238307,585.0,86
E86_586,0.6514476614699332,586.0,86
E86_587,0.6525612472160356,587.0,86
E86_588,0.6536748329621381,588.0,86
E86_589,0.6547884187082406,589.0,86
E86_590,0.655902004454343,590.0,86
E86_591,0.6570155902004454,591.0,86
E86_592,0.6581291759465479,592.0,86
E86_593,0.6592427616926503,593.0,86
E86_594,0.6603563474387528,594.0,86
E86_595,0.6614699331848553,595.0,86
E86_596,0.6625835189309577,596.0,86
E86_597,0.6636971046770601,597.0,86
E86_598,0.6648106904231625,598.0,86
E86_599,0.6659242761692651,599.0,86
E86_600,0.6670378619153675,600.0,86
E86_601,0.6681514476614699,601.0,86
E86_602,0.6692650334075724,602.0,86
E86_603,0.6703786191536748,603.0,86
E86_604,0.6714922048997772,604.0,86
E86_605,0.6726057906458798,605.0,86
E86_606,0.6737193763919822,606.0,86
E86_607,0.6748329621380846,607.0,86
E86_608,0.6759465478841871,608.0,86
E86_609,0.6770601336302895,609.0,86
E86_610,0.678173719376392,610.0,86
E86_611,0.6792873051224945,611.0,86
E86_612,0.6804008908685969,612.0,86
E86_613,0.6815144766146993,613.0,86
E86_614,0.6826280623608018,614.0,86
E86_615,0.6837416481069042,615.0,86
E86_616,0.6848552338530067,616.0,86
E86_617,0.6859688195991092,617.0,86
E86_618,0.6870824053452116,618.0,86
E86_619,0.688195991091314,619.0,86
E86_620,0.6893095768374164,620.0,86
E86_621,0.6904231625835189,621.0,86
E86_622,0.6915367483296214,622.0,86
E86_623,0.6926503340757239,623.0,86
E86_624,0.6937639198218263,624.0,86
E86_625,0.6948775055679287,625.0,86
E86_626,0.6959910913140311,626.0,86
E86_627,0.6971046770601337,627.0,86
E86_628,0.6982182628062361,628.0,86
E86_629,0.6993318485523385,629.0,86
E86_630,0.700445434298441,630.0,86
E86_631,0.7015590200445434,631.0,86
E86_632,0.7026726057906458,632.0,86
E86_633,0.7037861915367484,633.0,86
E86_634,0.7048997772828508,634.0,86
E86_635,0.7060133630289532,635.0,86
E86_636,0.7071269487750557,636.0,86
E86_637,0.7082405345211581,637.0,86
E86_638,0.7093541202672605,638.0,86
E86_639,0.7104677060133631,639.0,86
E86_640,0.7115812917594655,640.0,86
E86_641,0.7126948775055679,641.0,86
E86_642,0.7138084632516704,642.0,86
E86_643,0.7149220489977728,643.0,86
E86_644,0.7160356347438753,644.0,86
E86_645,0.7171492204899778,645.0,86
E86_646,0.7182628062360802,646.0,86
E86_647,0.7193763919821826,647.0,86
E86_648,0.720489977728285,648.0,86
E86_649,0.7216035634743875,649.0,86
E86_650,0.72271714922049,650.0,86
E86_651,0.7238307349665924,651.0,86
